DepartureStation,ArrivalStation,Capacity,Weekend,Month,Hour,Duration,Passengers
AK,BN,186,0,3,16,1.5,165.0
AK,BN,180,1,10,10,1.42,180.0
BD,BN,180,1,7,19,1.58,156.0
AW,BN,186,1,2,8,1.5,157.0
AW,BN,186,0,12,21,1.5,168.0
AK,BN,186,1,7,12,1.5,178.0
AK,BN,186,1,12,22,1.33,186.0
BD,BN,186,1,2,12,1.58,136.0
AK,BN,186,0,2,16,1.5,186.0
AK,BN,180,1,10,10,1.42,164.0
AW,BN,186,0,5,8,1.42,140.0
AW,BN,186,0,6,21,1.42,159.0
AK,BN,186,1,6,22,1.5,186.0
AK,BN,180,0,8,22,1.5,180.0
AK,BN,186,1,5,15,1.5,186.0
AW,BN,180,0,4,16,1.5,114.0
AU,BN,186,1,4,11,2.08,186.0
AK,BN,180,0,3,22,1.5,174.0
AK,BN,180,0,12,10,1.42,163.0
AW,BN,186,0,11,17,1.5,165.0
AK,BN,180,1,2,16,1.5,162.0
BH,BN,186,0,7,14,3.08,185.0
AW,BN,186,0,12,21,1.5,186.0
AK,BN,186,1,9,22,1.33,186.0
BH,BN,186,1,7,16,3.08,186.0
AW,BN,186,1,7,8,1.42,173.0
AK,BN,186,1,8,10,1.5,184.0
AK,BN,186,0,12,10,1.42,183.0
BH,BN,186,1,9,14,3.08,179.0
BD,BN,186,1,2,12,1.58,98.0
BH,BN,186,0,10,14,3.08,185.0
AK,BN,186,0,11,22,1.33,136.0
BH,BN,186,1,7,14,3.08,183.0
AK,BN,186,1,5,15,1.5,167.0
BH,BN,180,0,9,14,3.08,152.0
BD,BN,186,1,10,19,1.33,175.0
BH,BN,180,1,5,14,3.0,160.0
BD,BN,186,0,5,12,1.5,186.0
AW,BN,180,0,4,16,1.5,149.0
BH,BN,180,0,6,14,3.08,136.0
AW,BN,186,0,11,21,1.5,100.0
AK,BN,186,1,3,16,1.5,176.0
AU,BN,180,1,10,13,2.0,149.0
BD,BN,180,0,6,19,1.58,116.0
AW,BN,180,0,9,21,1.42,180.0
AK,BN,186,0,12,10,1.42,184.0
AW,BN,186,0,3,17,1.5,105.0
AU,BN,180,0,9,13,1.92,137.0
AK,BN,186,0,9,15,1.33,129.0
BH,BN,186,0,10,14,3.08,145.0
AW,BN,186,0,5,8,1.42,130.0
AK,BN,186,0,1,16,1.5,184.0
AK,BN,186,1,4,22,1.5,186.0
AW,BN,180,0,10,8,1.5,163.0
AU,BN,180,0,8,13,2.08,146.0
AK,BN,186,0,3,22,1.5,96.0
AU,BN,186,0,3,9,2.08,184.0
AW,BN,186,1,11,8,1.5,183.0
AK,BN,186,1,10,22,1.33,186.0
AW,BN,186,0,8,8,1.42,159.0
AW,BN,186,1,7,21,1.42,182.0
BD,BN,186,0,12,19,1.33,164.0
BD,BN,186,1,10,19,1.33,179.0
AW,BN,186,1,1,21,1.5,124.0
BD,BN,180,1,12,19,1.33,173.0
AW,BN,180,1,4,16,1.5,172.0
BH,BN,186,0,10,14,3.08,174.0
AU,BN,180,0,10,13,2.0,172.0
BH,BN,186,0,12,14,3.08,184.0
AW,BN,186,1,7,8,1.42,186.0
AW,BN,186,0,1,17,1.5,99.0
AU,BN,186,0,3,9,2.08,186.0
AW,BN,186,1,12,8,1.5,186.0
AW,BN,186,1,9,8,1.42,166.0
AW,BN,186,0,9,21,1.42,134.0
AK,BN,186,0,6,10,1.5,159.0
AW,BN,180,0,8,21,1.42,153.0
BD,BN,186,0,12,19,1.33,163.0
BH,BN,186,0,4,12,3.0,158.0
AW,BN,186,1,7,21,1.42,182.0
AK,BN,186,1,5,15,1.5,186.0
AK,BN,186,0,10,10,1.42,186.0
BH,BN,186,1,8,14,3.08,185.0
BH,BN,186,0,11,14,3.08,123.0
AU,BN,186,0,1,9,2.08,130.0
AW,BN,186,1,11,8,1.5,186.0
AW,BN,180,0,2,17,1.5,120.0
AU,BN,186,1,10,13,2.0,150.0
AU,BN,186,0,4,11,2.08,186.0
AK,BN,186,1,1,16,1.5,164.0
AW,BN,180,0,11,21,1.5,166.0
AW,BN,186,0,10,18,1.5,130.0
AK,BN,186,0,8,22,1.5,185.0
AW,BN,180,0,9,21,1.42,155.0
AK,BN,186,1,6,22,1.5,186.0
BD,BN,186,0,11,19,1.33,163.0
AU,BN,186,1,4,11,2.08,186.0
AW,BN,186,0,8,21,1.42,167.0
AK,BN,186,0,11,22,1.33,176.0
AW,BN,186,0,1,21,1.5,102.0
AU,BN,186,0,1,9,2.08,163.0
BD,BN,186,1,2,12,1.58,129.0
AK,BN,186,0,6,22,1.5,178.0
AK,BN,180,0,6,10,1.5,179.0
AW,BN,180,0,2,21,1.5,108.0
BH,BN,186,1,7,14,3.08,184.0
BD,BN,186,0,12,19,1.33,145.0
AW,BN,186,0,12,8,1.5,186.0
AW,BN,180,1,6,21,1.42,180.0
BD,BN,180,0,12,19,1.33,154.0
AW,BN,186,1,11,17,1.5,145.0
AK,BN,186,0,10,10,1.42,186.0
AW,BN,186,1,10,8,1.5,186.0
BD,BN,186,1,1,12,1.58,103.0
AK,BN,186,0,5,15,1.5,170.0
AW,BN,180,0,10,8,1.5,180.0
AK,BN,180,1,11,10,1.42,180.0
BD,BN,186,1,6,15,1.58,186.0
AW,BN,186,1,8,22,1.42,114.0
AU,BN,186,0,12,13,2.0,129.0
BD,BN,186,1,10,19,1.33,158.0
AK,BN,186,1,11,10,1.42,170.0
AK,BN,186,0,2,22,1.5,155.0
BH,BN,186,1,7,17,3.08,169.0
AW,BN,186,1,12,21,1.5,186.0
AW,BN,186,1,2,21,1.5,106.0
AK,BN,186,0,12,10,1.42,170.0
AK,BN,180,1,11,10,1.42,180.0
AU,BN,180,0,4,9,2.08,161.0
BD,BN,186,1,12,19,1.33,159.0
AK,BN,186,0,6,23,1.5,160.0
AK,BN,186,1,12,10,1.42,186.0
AW,BN,186,0,12,21,1.5,186.0
AK,BN,186,0,4,18,1.5,185.0
AU,BN,180,0,2,9,2.08,180.0
BD,BN,180,1,4,12,1.58,180.0
AW,BN,186,1,5,21,1.42,186.0
AW,BN,186,0,10,8,1.5,174.0
AU,BN,186,1,8,13,2.08,186.0
AW,BN,186,1,10,8,1.5,130.0
AW,BN,186,0,7,8,1.42,176.0
BD,BN,186,1,11,19,1.33,186.0
BH,BN,186,1,8,14,3.08,186.0
BD,BN,186,1,8,19,1.58,186.0
AW,BN,186,1,1,17,1.5,119.0
AU,BN,186,0,12,13,2.0,150.0
AK,BN,186,1,5,22,1.5,185.0
AU,BN,186,0,3,9,2.08,186.0
AW,BN,180,1,9,21,1.42,107.0
AW,BN,180,0,8,21,1.42,150.0
AK,BN,186,0,11,22,1.33,124.0
AW,BN,186,1,8,8,1.42,186.0
AK,BN,186,1,10,10,1.42,185.0
BD,BN,186,1,11,19,1.33,174.0
AW,BN,186,0,7,8,1.42,158.0
AU,BN,186,1,9,9,1.92,154.0
AU,BN,186,1,10,13,2.0,155.0
AU,BN,180,1,9,13,1.92,145.0
BD,BN,186,0,7,19,1.58,186.0
AW,BN,186,1,3,21,1.5,160.0
AW,BN,186,0,3,21,1.5,168.0
AU,BN,186,0,8,13,2.08,186.0
AK,BN,186,0,3,22,1.5,155.0
AW,BN,186,1,11,8,1.5,166.0
AK,BN,186,1,8,10,1.5,185.0
BH,BN,186,1,12,14,3.08,186.0
AW,BN,186,0,8,8,1.42,168.0
AW,BN,186,1,8,8,1.42,176.0
AW,BN,186,1,2,17,1.5,176.0
AU,BN,186,1,12,13,2.0,170.0
AW,BN,186,0,7,21,1.42,173.0
AW,BN,186,1,3,17,1.5,145.0
BH,BN,180,1,6,14,3.08,164.0
AK,BN,180,0,5,16,1.5,171.0
AW,BN,186,0,9,19,1.42,186.0
AU,BN,186,1,2,9,2.08,186.0
BH,BN,186,1,6,17,3.08,142.0
AW,BN,186,1,6,8,1.42,180.0
AW,BN,180,0,4,16,1.5,180.0
AK,BN,186,0,5,16,1.5,186.0
AW,BN,186,1,10,17,1.5,186.0
BH,BN,180,0,8,14,3.08,178.0
BD,BN,186,1,7,19,1.58,183.0
AW,BN,186,1,9,8,1.42,141.0
AU,BN,180,0,1,12,2.08,136.0
AW,BN,186,1,3,8,1.5,171.0
AU,BN,186,1,7,13,2.08,176.0
BH,BN,186,0,7,14,3.08,186.0
AU,BN,180,0,8,13,2.08,141.0
BH,BN,186,0,6,15,3.08,172.0
AW,BN,186,0,11,20,1.5,186.0
AW,BN,186,0,7,8,1.42,177.0
AW,BN,180,0,2,8,1.5,110.0
AW,BN,186,0,11,19,1.5,144.0
AK,BN,186,1,7,22,1.5,186.0
BH,BN,186,1,9,14,3.08,163.0
AK,BN,186,0,10,10,1.42,186.0
AW,BN,180,1,10,8,1.5,180.0
AU,BN,180,1,1,9,2.08,156.0
AW,BN,186,1,12,8,1.5,144.0
BD,BN,186,0,10,19,1.33,153.0
AW,BN,180,1,9,8,1.42,180.0
AW,BN,180,0,6,21,1.42,178.0
AW,BN,180,0,8,22,1.42,180.0
AK,BN,186,1,7,11,1.5,184.0
AK,BN,180,0,6,22,1.5,178.0
AK,BN,180,0,10,22,1.33,180.0
BH,BN,186,0,8,14,3.08,158.0
AU,BN,186,0,10,13,2.0,149.0
AU,BN,186,0,1,9,2.08,116.0
AK,BN,186,0,5,16,1.5,186.0
AK,BN,186,1,4,18,1.5,186.0
AK,BN,186,0,9,15,1.33,177.0
BD,BN,186,0,6,19,1.58,106.0
AK,BN,186,1,7,11,1.5,184.0
AW,BN,186,0,12,21,1.5,185.0
AW,BN,180,0,5,17,1.42,116.0
AW,BN,186,1,6,21,1.42,186.0
AW,BN,180,0,2,21,1.5,103.0
AW,BN,186,1,7,8,1.42,178.0
AU,BN,180,0,7,13,2.08,180.0
AK,BN,186,1,2,22,1.5,186.0
AW,BN,186,1,4,17,1.5,165.0
AK,BN,180,0,4,22,1.5,180.0
BH,BN,186,1,11,14,3.08,156.0
AK,BN,180,0,8,10,1.5,177.0
AW,BN,186,0,10,8,1.5,185.0
AK,BN,186,0,3,22,1.5,129.0
AW,BN,186,0,10,8,1.5,162.0
AW,BN,186,1,10,8,1.5,165.0
AK,BN,180,1,1,16,1.5,175.0
AU,BN,186,0,5,21,2.08,116.0
BH,BN,186,0,12,14,3.08,186.0
AU,BN,186,1,7,13,2.08,186.0
AW,BN,186,0,10,17,1.5,148.0
AU,BN,186,1,5,21,2.08,173.0
AK,BN,186,1,6,10,1.5,186.0
AU,BN,186,0,5,9,2.08,186.0
BD,BN,186,1,5,12,1.5,178.0
AK,BN,180,0,4,22,1.5,180.0
BD,BN,180,0,4,12,1.58,158.0
AW,BN,186,0,4,17,1.5,186.0
AU,BN,186,0,4,9,2.08,133.0
BD,BN,186,1,10,19,1.33,186.0
AU,BN,186,0,11,13,2.0,139.0
AW,BN,186,1,5,21,1.42,141.0
AW,BN,180,1,10,21,1.5,128.0
AK,BN,186,0,10,22,1.33,183.0
AK,BN,186,1,8,22,1.5,186.0
AK,BN,180,1,8,10,1.5,176.0
AW,BN,180,1,4,8,1.5,154.0
AW,BN,186,0,5,21,1.42,154.0
AK,BN,180,1,1,16,1.5,160.0
BD,BN,186,0,10,19,1.33,174.0
AK,BN,186,0,9,10,1.33,155.0
BH,BN,180,1,12,14,3.08,180.0
AW,BN,186,1,8,22,1.42,183.0
AW,BN,180,1,8,8,1.42,180.0
AU,BN,186,0,10,13,2.0,135.0
AW,BN,186,1,10,18,1.5,184.0
AU,BN,180,1,6,13,2.08,180.0
AU,BN,186,0,10,13,2.0,121.0
AW,BN,186,1,12,22,1.5,186.0
AW,BN,186,1,12,21,1.5,186.0
AU,BN,180,0,6,13,2.08,172.0
AW,BN,186,1,7,21,1.42,185.0
AK,BN,180,0,2,16,1.5,151.0
AW,BN,180,1,6,8,1.42,159.0
AK,BN,186,0,4,18,1.5,186.0
AK,BN,186,0,1,16,1.5,164.0
AU,BN,180,1,3,9,2.08,155.0
AK,BN,186,0,1,16,1.5,177.0
AK,BN,186,0,10,10,1.42,186.0
AW,BN,180,1,6,8,1.42,147.0
AW,BN,186,0,11,8,1.5,145.0
AU,BN,186,1,3,9,2.08,186.0
BD,BN,180,0,9,15,1.58,155.0
AW,BN,186,1,1,8,1.5,103.0
AU,BN,180,1,5,21,2.08,180.0
BH,BN,180,0,5,14,3.0,180.0
AU,BN,186,1,6,13,2.08,186.0
AU,BN,186,1,4,11,2.08,186.0
BD,BN,186,1,10,19,1.33,123.0
AU,BN,186,0,3,9,2.08,186.0
AU,BN,186,1,3,9,2.08,186.0
AW,BN,186,1,11,21,1.5,112.0
AU,BN,186,1,5,9,2.08,186.0
AW,BN,186,0,11,21,1.5,139.0
AW,BN,186,0,11,17,1.5,153.0
AW,BN,180,0,1,17,1.5,130.0
AU,BN,186,1,11,13,2.0,137.0
BH,BN,186,1,10,14,3.08,181.0
BH,BN,186,0,12,14,3.08,185.0
BH,BN,180,0,10,14,3.08,174.0
AW,BN,186,1,11,8,1.5,159.0
AK,BN,180,0,4,18,1.5,165.0
AK,BN,180,0,5,22,1.5,162.0
AW,BN,186,0,4,8,1.5,170.0
AW,BN,186,1,4,8,1.5,169.0
AU,BN,186,1,3,9,2.08,186.0
BH,BN,186,0,11,14,3.08,183.0
AW,BN,186,0,11,8,1.5,164.0
BH,BN,186,1,5,14,3.0,181.0
AK,BN,186,0,1,16,1.5,171.0
AW,BN,186,0,10,18,1.5,186.0
BD,BN,186,0,8,19,1.58,186.0
BH,BN,180,0,12,14,3.08,172.0
AW,BN,186,1,6,8,1.42,175.0
BD,BN,186,1,9,15,1.58,185.0
AU,BN,186,0,5,9,2.08,186.0
AW,BN,186,0,1,17,1.5,140.0
AK,BN,186,1,5,16,1.5,186.0
BD,BN,186,0,6,19,1.58,160.0
AW,BN,186,1,4,21,1.5,120.0
AW,BN,180,0,10,8,1.5,117.0
BH,BN,186,0,11,14,3.08,168.0
AW,BN,186,1,4,16,1.5,133.0
BD,BN,186,1,4,12,1.58,168.0
AW,BN,186,1,12,8,1.5,183.0
BH,BN,180,1,12,14,3.08,162.0
AK,BN,180,1,8,22,1.5,180.0
AW,BN,186,1,11,21,1.5,184.0
AW,BN,186,0,3,17,1.5,119.0
AU,BN,180,1,1,9,2.08,124.0
AK,BN,180,0,10,10,1.42,180.0
AW,BN,186,0,4,16,1.5,161.0
AW,BN,180,1,10,21,1.5,178.0
AK,BN,186,0,11,10,1.42,186.0
AU,BN,180,0,8,13,2.08,180.0
AW,BN,186,0,5,8,1.42,152.0
AW,BN,186,0,1,8,1.5,98.0
AK,BN,186,0,9,10,1.33,167.0
AW,BN,186,0,12,8,1.5,178.0
BD,BN,180,0,10,19,1.33,162.0
AU,BN,180,0,12,13,2.0,146.0
AW,BN,186,0,10,17,1.5,115.0
AW,BN,186,0,10,21,1.5,113.0
AW,BN,186,0,2,18,1.5,113.0
AK,BN,180,0,6,10,1.5,170.0
AW,BN,186,0,5,19,1.42,186.0
AU,BN,186,0,9,9,1.92,126.0
AW,BN,186,0,11,17,1.5,150.0
AU,BN,186,0,4,9,2.08,156.0
AW,BN,186,1,3,17,1.5,99.0
BD,BN,186,1,3,12,1.58,163.0
AU,BN,180,1,3,9,2.08,180.0
AK,BN,186,1,2,16,1.5,182.0
AK,BN,180,0,3,16,1.5,179.0
BH,BN,186,1,11,14,3.08,176.0
BH,BN,186,1,9,14,3.08,185.0
AU,BN,186,0,5,9,2.08,178.0
BD,BN,186,1,12,19,1.33,166.0
AK,BN,186,0,2,16,1.5,181.0
BD,BN,186,1,5,15,1.5,186.0
BD,BN,180,0,4,12,1.58,180.0
BH,BN,180,1,6,17,3.08,158.0
AW,BN,180,0,3,8,1.5,101.0
AW,BN,180,0,7,8,1.42,180.0
AU,BN,186,0,2,9,2.08,180.0
AW,BN,180,0,12,8,1.5,174.0
AK,BN,186,0,9,22,1.33,173.0
AU,BN,186,0,6,13,2.08,185.0
AW,BN,186,0,5,17,1.42,163.0
AW,BN,186,1,3,8,1.5,101.0
BD,BN,180,1,4,12,1.58,180.0
AK,BN,186,1,6,22,1.5,174.0
AU,BN,186,0,3,9,2.08,184.0
AK,BN,180,1,1,22,1.5,158.0
AK,BN,186,1,3,22,1.5,166.0
AU,BN,186,0,10,13,2.0,179.0
AK,BN,186,1,9,15,1.33,185.0
AU,BN,180,0,2,9,2.08,180.0
BD,BN,180,0,10,19,1.33,143.0
BD,BN,186,1,4,12,1.58,175.0
AK,BN,186,0,3,16,1.5,186.0
AU,BN,186,0,5,9,2.08,179.0
AW,BN,186,0,4,8,1.5,186.0
AW,BN,186,0,5,21,1.42,185.0
AK,BN,180,0,5,16,1.5,159.0
AK,BN,186,1,3,22,1.5,186.0
AK,BN,180,0,3,22,1.5,171.0
AW,BN,186,1,12,21,1.5,184.0
AW,BN,186,0,7,8,1.42,165.0
AW,BN,186,0,8,21,1.42,186.0
AU,BN,186,1,1,12,2.08,145.0
AK,BN,186,0,11,22,1.33,107.0
AW,BN,180,1,10,21,1.5,164.0
AW,BN,180,0,6,21,1.42,157.0
AW,BN,186,0,6,6,1.42,124.0
AU,BN,180,1,4,11,2.08,180.0
AW,BN,180,0,8,21,1.42,177.0
AK,BN,186,1,12,22,1.33,145.0
AK,BN,186,0,3,16,1.5,178.0
AW,BN,186,0,5,8,1.42,181.0
AW,BN,180,0,2,17,1.5,180.0
AK,BN,186,0,3,22,1.5,172.0
AW,BN,186,0,10,8,1.5,167.0
AK,BN,186,0,8,10,1.5,183.0
BD,BN,180,1,8,19,1.58,180.0
AU,BN,180,1,12,13,2.0,131.0
AU,BN,186,0,1,12,2.08,133.0
BD,BN,186,0,11,19,1.33,181.0
AW,BN,186,1,10,21,1.5,136.0
AK,BN,186,1,8,22,1.5,186.0
AW,BN,186,0,7,21,1.42,160.0
AW,BN,180,1,9,8,1.42,180.0
AK,BN,186,0,5,22,1.5,182.0
AK,BN,186,0,3,22,1.5,95.0
AW,BN,186,0,10,17,1.5,165.0
AK,BN,186,0,9,22,1.33,126.0
AU,BN,186,0,11,13,2.0,135.0
AU,BN,186,1,11,13,2.0,139.0
AK,BN,186,0,5,15,1.5,186.0
BH,BN,180,0,8,14,3.08,174.0
AW,BN,186,0,1,8,1.5,105.0
BH,BN,186,0,11,14,3.08,181.0
AU,BN,186,1,2,9,2.08,186.0
AW,BN,186,0,3,8,1.5,139.0
AK,BN,180,0,4,22,1.5,180.0
AK,BN,186,0,6,22,1.5,186.0
AK,BN,186,0,2,22,1.5,186.0
AW,BN,186,0,1,21,1.5,133.0
AW,BN,186,0,1,8,1.5,100.0
AW,BN,180,0,2,8,1.5,125.0
AK,BN,186,0,9,10,1.33,112.0
AK,BN,186,1,6,22,1.5,175.0
AK,BN,186,0,11,10,1.42,183.0
BH,BN,186,1,6,14,3.08,153.0
BD,BN,186,0,7,19,1.58,186.0
AK,BN,186,0,4,16,1.5,165.0
BD,BN,180,1,9,15,1.58,177.0
AW,BN,186,0,7,21,1.42,178.0
AW,BN,186,1,6,22,1.42,153.0
BH,BN,186,0,6,14,3.08,160.0
BH,BN,186,1,8,14,3.08,185.0
AW,BN,186,0,12,8,1.5,175.0
AK,BN,180,1,8,10,1.5,180.0
BH,BN,186,0,10,14,3.08,183.0
AK,BN,186,0,1,22,1.5,171.0
AK,BN,180,1,1,16,1.5,180.0
AW,BN,180,0,3,17,1.5,180.0
AK,BN,186,1,9,15,1.33,186.0
AW,BN,186,0,1,17,1.5,148.0
BD,BN,186,1,11,19,1.33,175.0
AW,BN,180,1,2,8,1.5,104.0
AW,BN,186,1,5,17,1.42,103.0
AK,BN,180,1,6,10,1.5,180.0
AK,BN,186,1,5,22,1.5,186.0
AW,BN,186,0,4,16,1.5,129.0
AW,BN,180,1,4,8,1.5,110.0
BH,BN,180,1,11,14,3.08,163.0
AW,BN,186,0,8,8,1.42,156.0
AW,BN,180,1,9,21,1.42,177.0
BD,BN,186,0,11,19,1.33,149.0
AW,BN,186,0,11,17,1.5,160.0
BD,BN,180,0,1,12,1.58,180.0
AW,BN,186,1,2,21,1.5,130.0
AW,BN,180,1,6,8,1.42,171.0
AK,BN,180,0,5,22,1.5,167.0
AW,BN,180,1,2,21,1.5,158.0
AK,BN,180,0,5,22,1.5,102.0
BH,BN,186,1,8,14,3.08,169.0
AU,BN,180,0,8,13,2.08,177.0
AU,BN,186,1,5,9,2.08,186.0
AK,BN,180,0,4,22,1.5,171.0
AW,BN,186,1,9,21,1.42,126.0
AW,BN,186,0,10,21,1.5,140.0
AW,BN,180,1,1,8,1.5,114.0
AK,BN,186,1,2,16,1.5,151.0
AK,BN,186,1,8,22,1.5,183.0
AW,BN,180,0,4,8,1.5,121.0
AW,BN,186,0,4,22,1.5,186.0
AK,BN,186,1,3,16,1.5,167.0
AK,BN,186,0,6,11,1.5,167.0
AU,BN,186,0,1,12,2.08,140.0
AK,BN,186,1,2,13,1.5,137.0
AW,BN,186,1,11,21,1.5,175.0
AU,BN,186,1,9,9,1.92,177.0
AW,BN,186,0,5,8,1.42,166.0
AW,BN,186,1,5,21,1.42,186.0
AW,BN,186,0,4,16,1.5,105.0
AU,BN,186,0,5,9,2.08,184.0
AK,BN,186,1,1,22,1.5,163.0
AW,BN,180,1,4,16,1.5,180.0
AK,BN,180,0,10,22,1.33,180.0
AK,BN,186,0,8,10,1.5,176.0
BD,BN,186,1,5,12,1.5,144.0
BD,BN,180,0,1,12,1.58,148.0
AK,BN,186,0,4,22,1.5,179.0
AW,BN,186,0,9,21,1.42,185.0
AW,BN,186,0,7,8,1.42,185.0
BD,BN,180,0,11,19,1.33,159.0
AU,BN,186,0,6,13,2.08,168.0
AU,BN,186,1,7,13,2.08,186.0
AW,BN,180,0,6,8,1.42,123.0
AK,BN,180,1,9,10,1.33,129.0
BD,BN,186,0,10,19,1.33,150.0
AU,BN,186,0,5,9,2.08,162.0
BH,BN,186,0,10,14,3.08,117.0
AK,BN,186,1,12,10,1.42,186.0
BH,BN,186,1,9,14,3.08,185.0
AK,BN,186,1,9,15,1.33,160.0
BD,BN,180,0,8,19,1.58,180.0
AW,BN,186,0,3,21,1.5,139.0
AU,BN,186,0,4,11,2.08,186.0
BD,BN,186,0,12,19,1.33,167.0
AK,BN,180,1,4,18,1.5,180.0
BD,BN,186,1,4,12,1.58,123.0
AW,BN,180,0,3,21,1.5,166.0
AK,BN,180,1,12,10,1.42,164.0
AK,BN,180,0,2,22,1.5,152.0
AU,BN,186,1,5,21,2.08,145.0
AW,BN,186,1,9,21,1.42,185.0
AK,BN,186,1,8,10,1.5,184.0
AW,BN,186,1,10,8,1.5,186.0
AW,BN,186,0,7,8,1.42,170.0
AU,BN,186,1,12,13,2.0,160.0
AW,BN,186,0,9,6,1.42,170.0
AW,BN,186,0,5,17,1.42,170.0
BH,BN,180,1,4,13,3.0,180.0
BH,BN,180,0,6,14,3.08,150.0
AU,BN,186,1,10,13,2.0,186.0
AW,BN,186,0,8,8,1.42,186.0
AK,BN,186,1,1,18,1.5,182.0
BD,BN,186,0,9,15,1.58,155.0
AW,BN,186,0,12,8,1.5,186.0
AW,BN,186,1,2,17,1.5,142.0
AW,BN,180,0,7,21,1.42,178.0
AW,BN,186,0,4,22,1.5,113.0
BD,BN,186,0,4,12,1.58,139.0
AK,BN,180,0,5,10,1.5,154.0
AK,BN,186,0,3,16,1.5,179.0
AW,BN,186,1,10,21,1.5,184.0
AU,BN,180,0,3,9,2.08,180.0
AK,BN,186,0,7,10,1.5,183.0
BH,BN,186,1,9,14,3.08,169.0
AW,BN,180,0,3,8,1.5,118.0
BH,BN,180,1,6,17,3.08,163.0
AW,BN,186,0,12,21,1.5,179.0
AK,BN,180,0,9,22,1.33,134.0
BD,BN,186,1,10,19,1.33,178.0
AU,BN,186,1,3,9,2.08,177.0
AK,BN,180,0,5,15,1.5,168.0
AW,BN,186,0,5,19,1.42,119.0
AW,BN,186,0,6,8,1.42,165.0
BH,BN,186,0,5,14,3.0,175.0
AU,BN,186,0,7,13,2.08,167.0
AU,BN,186,0,12,13,2.0,146.0
BH,BN,180,0,10,14,3.08,100.0
BH,BN,180,1,12,14,3.08,173.0
AW,BN,186,1,4,8,1.5,186.0
BD,BN,186,0,7,19,1.58,186.0
AW,BN,186,0,2,21,1.5,133.0
AU,BN,180,0,12,13,2.0,121.0
AK,BN,186,0,3,16,1.5,176.0
AU,BN,186,0,12,13,2.0,129.0
AK,BN,186,1,7,23,1.5,171.0
AW,BN,186,0,10,21,1.5,139.0
AK,BN,186,1,9,22,1.33,172.0
AW,BN,180,1,8,21,1.42,178.0
AK,BN,186,0,5,10,1.5,166.0
AU,BN,186,1,4,9,2.08,186.0
AK,BN,186,0,1,16,1.5,168.0
BH,BN,186,0,8,14,3.08,183.0
AW,BN,186,0,6,21,1.42,186.0
AK,BN,186,0,2,16,1.5,171.0
AW,BN,186,0,9,8,1.42,166.0
AK,BN,186,0,8,10,1.5,186.0
AK,BN,180,0,6,10,1.5,180.0
AW,BN,186,0,4,16,1.5,138.0
AK,BN,180,0,5,22,1.5,180.0
BH,BN,186,0,7,14,3.08,180.0
BD,BN,180,0,10,19,1.33,143.0
AU,BN,186,1,6,13,2.08,177.0
BD,BN,180,0,3,12,1.58,180.0
AK,BN,186,0,7,10,1.5,171.0
AW,BN,180,0,9,8,1.42,146.0
BD,BN,186,1,3,12,1.58,156.0
AW,BN,186,1,3,21,1.5,181.0
AW,BN,186,1,5,8,1.42,140.0
AK,BN,186,1,1,22,1.5,169.0
AW,BN,180,1,4,8,1.5,117.0
AW,BN,180,0,4,8,1.5,106.0
BH,BN,180,0,8,14,3.08,163.0
AU,BN,186,0,8,13,2.08,186.0
AW,BN,186,0,6,21,1.42,186.0
AW,BN,186,1,2,17,1.5,186.0
AW,BN,186,0,5,8,1.42,178.0
AK,BN,180,1,5,22,1.5,180.0
AW,BN,186,1,4,21,1.5,186.0
AW,BN,186,0,12,8,1.5,186.0
BH,BN,180,0,11,14,3.08,162.0
AW,BN,180,0,12,8,1.5,159.0
BD,BN,180,1,4,12,1.58,180.0
AW,BN,186,1,6,8,1.42,186.0
AW,BN,186,1,7,21,1.42,186.0
BH,BN,186,0,8,14,3.08,186.0
AW,BN,186,1,1,17,1.5,133.0
AW,BN,180,0,10,21,1.5,135.0
BD,BN,186,0,7,19,1.58,140.0
AU,BN,186,1,10,13,2.0,156.0
AK,BN,186,0,5,22,1.5,176.0
AK,BN,186,0,8,10,1.5,186.0
BD,BN,186,1,4,12,1.58,186.0
BD,BN,180,0,8,19,1.58,179.0
AK,BN,186,0,10,22,1.33,186.0
BH,BN,186,0,8,14,3.08,186.0
BD,BN,186,1,7,19,1.58,186.0
AU,BN,186,1,6,13,2.08,182.0
AU,BN,186,1,3,9,2.08,186.0
AK,BN,180,0,3,16,1.5,176.0
AK,BN,180,1,3,22,1.5,180.0
AW,BN,186,0,12,21,1.5,184.0
BD,BN,186,0,4,12,1.58,100.0
BH,BN,186,0,10,14,3.08,186.0
AK,BN,186,1,2,16,1.5,186.0
AW,BN,180,0,4,8,1.5,128.0
BD,BN,180,0,8,19,1.58,180.0
AK,BN,180,1,2,22,1.5,174.0
AK,BN,180,0,9,22,1.33,175.0
AK,BN,186,1,1,13,1.5,159.0
AK,BN,180,0,4,16,1.5,167.0
AK,BN,186,1,5,10,1.5,185.0
AK,BN,186,1,3,22,1.5,179.0
AK,BN,180,1,12,22,1.33,180.0
AU,BN,186,0,10,13,2.0,181.0
AK,BN,180,0,2,16,1.5,168.0
BD,BN,186,0,7,19,1.58,175.0
AU,BN,186,1,11,13,2.0,186.0
AW,BN,180,0,8,8,1.42,165.0
BH,BN,186,0,11,14,3.08,170.0
AK,BN,186,0,3,16,1.5,182.0
AW,BN,186,1,10,8,1.5,186.0
BD,BN,186,1,6,15,1.58,186.0
